id,unid,content_id,state,agent_state,created_at,updated_at,recognized_at,published_at,title,head,body,mobile_title,mobile_body,URL,属性,新ポータル反映用,グループ,作成者,ファイルパス,ファイルパス（内部）,ファイル名（内部）,ファイル表記（内部）,関連記事,関連ワード
1476,13022,20,public,,2014/3/3 13:32,2021/8/14 12:54,,2013/7/22 9:00,ひまわりのおか,,"<p><br />石巻市立大川小学校は全校児童が108人の小学校でした。<br />東日本大震災の時、84人の児童と先生が津波により命を奪われました。<br />津波が来るという時に、84人が避難しようと目指した学校の近くの小高い丘の上に、亡くなった子どもの母親はひまわりを植えました。<br />津波による塩で「育たないよ」という大人もいたけれど、たくさんの水をまいて育てました。ひまわりは大きくたくましく育ち、咲きました。たくさんの種も取れました。<br /><br />被災者の方たちにお話を聞かせてもらった時に、「被災者の傷ついた心を癒すために、無心で何かをやる時間が必要」ということを聞きました。<br />まだ、子どもが見つからない人もいるという辛い状況の中、このお母さんたちがひまわりを植えて世話をすることで、少しずつ前に進もうとしているのだと感じます。<br />私たちは、このような絵本を読んで、被災地のことを思い出したり、自分にできることを考えたりする必要があると思います。</p>
<p><a href=""https://www.amazon.co.jp/gp/product/4265006329/ref=as_li_tl?ie=UTF8&amp;camp=247&amp;creative=1211&amp;creativeASIN=4265006329&amp;linkCode=as2&amp;tag=hamamatsupipp-22&amp;linkId=86718f0ab1c1cdbcdf6fd9335a4c1342"" target=""_blank""><img src=""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&amp;MarketPlace=JP&amp;ASIN=4265006329&amp;ServiceVersion=20070822&amp;ID=AsinImage&amp;WS=1&amp;Format=_SL250_&amp;tag=hamamatsupipp-22"" alt="""" border=""0"" /></a></p>
<p style=""text-align: right;"">(わかば）</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2014030310969/,本の紹介,移行,認定NPO法人はままつ子育てネットワークぴっぴ,システム管理者,,,,,,
1477,13023,20,public,,2014/3/3 13:32,2021/8/14 12:52,,2013/7/29 8:00,奇跡の一本松　大津波を乗り越えて,,"<p>東日本大震災の際、津波にあった約7万本の防潮林の中で奇跡的に1本だけ倒れずに残り、復興のシンボルとなった、陸前高田の「奇跡の一本松」。</p>
<p><img title=""奇跡の一本松　大津波を乗り越えて"" src=""./files/kisekinoipponmatsu.jpg"" alt=""奇跡の一本松　大津波を乗り越えて"" /></p>
<p>平成24年5月には枯死が確認されましたが、後世に受け継ぐモニュメントとして保存整備され、平成25年7月3日から再び元の場所で立ち姿を見せています。また、今後1年程度の予定で夜間のライトアップも行われています。</p>
<p>この「奇跡の一本松」については、これまでにもさまざまな関連書籍が出版されてきましたが、子どもが親しめる絵本も出版されています。<br />「奇跡の一本松　大津波を乗り越えて」（汐文社）。</p>
<p>岩手県出身の著者なかだ えり氏による水彩画のやさしい絵柄が、高田松原の歴史を伝え、静かな感動を呼びます。なぜ、一本松が人々にこのように愛され、シンボル的な存在となっているのかを理解する助けになりそうです。<br /><br />この夏、静岡県夏休み推薦図書にも選定されているので、親子で読んで感想を語り合うことができればいいですね。</p>
<ul>
<li><a href=""/shiritai/ichioshi/hito/docs/2014031700042/"">樹木医　塚本こなみさんインタビュー※奇跡の一本松についての発言あり</a></li>
</ul>
<p>&nbsp;</p>
<div style=""text-align: right;"">（ずきんちゃん）</div>
<p><br /><a href=""/shiritai/blog/bosai/docs/2014030312611/"" target=""_blank""><img src=""./files/2014030310976_311_550bnr.jpg"" alt=""私たちは忘れない3.11"" width=""550"" height=""62"" align="""" /></a></p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2014030310976/,本の紹介,移行,認定NPO法人はままつ子育てネットワークぴっぴ,システム管理者,"https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2014030310976/files/kisekinoipponmatsu.jpg
https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2014030310976/files/2014030310976_311_550bnr.jpg","/var/share/joruri/upload/sys/files/00/00/55/10/00005510/0005510.dat
/var/share/joruri/upload/sys/files/00/00/55/09/00005509/0005509.dat
/var/share/joruri/upload/sys/files/00/02/13/39/00021339/0021339.dat","2014030310976_311_550bnr.jpg
2014030310976_ipponmatsu_R.jpg
kisekinoipponmatsu.jpg","2014030310976_311_550bnr.jpg
2014030310976_ipponmatsu_R.jpg
奇跡の一本松　大津波を乗り越えて",,
1479,13025,20,public,,2014/3/3 13:32,2021/8/14 15:02,,2012/2/10 9:00,防災ずきんを使う地域,,"<p>今春、新入園・新入学をむかえるご家庭では、説明会に出席したり、用品の購入をしたりと忙しい時期になりますね。<br />「防災ずきんを用意してください。」と言われて、何のことやら「？？？」だった方もいるのでは。<br /><br />私は、防災ずきんを座布団代わりして小学校時代を過ごしてきた浜松人です。避難訓練の度に防災ずきんをかぶって校庭に出るということを繰り返してきました。当時は当たり前だと思って気にはしませんでしたが、全国どこでもというわけではなかったのですね。<br /><br />どうやら東海地震が来るかもしれないと言われ始めた頃から、静岡県や東京都・神奈川県などで防災ずきんを用意するようになったようです。現在浜松市では、小学生にはヘルメットが配付されますので学校により、ヘルメットと併用していたり、ヘルメットのみだったりするようです。<br /><br /><br />ちびまる子ちゃんにも、避難訓練と防災ずきんの話があります。静岡ローカルな話がよく出てきますね。</p>
<p>防災ずきんを購入の際は、防炎製品ラベル等の認定がついていることを確かめましょう。<br />手作りをされる際には、防炎加工のされた布地を使い、中綿も難燃素材のものを選ぶ必要があります。キャラクターのキルティング生地は中綿がポリエステルのものが多いので不向きです。<br />ですので、防災ずきん本体は購入して、カバーを綿100％の生地などで手作りされるという方もいらっしゃるようです。学校や幼稚園で指示がある場合は従ってくださいね。</p>
<div style=""text-align: right;"">はっぴー☆</div>
<p><a href=""https://www.amazon.co.jp/gp/product/B00EZ1B2FM/ref=as_li_tl?ie=UTF8&amp;camp=247&amp;creative=1211&amp;creativeASIN=B00EZ1B2FM&amp;linkCode=as2&amp;tag=hamamatsupipp-22&amp;linkId=31f67b4cde7cba9d7c0cd906e3677be5"" target=""_blank""><img src=""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&amp;MarketPlace=JP&amp;ASIN=B00EZ1B2FM&amp;ServiceVersion=20070822&amp;ID=AsinImage&amp;WS=1&amp;Format=_SL250_&amp;tag=hamamatsupipp-22"" alt="""" border=""0"" /></a></p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2014030310990/,防災グッズ,移行,認定NPO法人はままつ子育てネットワークぴっぴ,システム管理者,,,,,,
1480,13026,20,public,,2014/3/3 13:32,2018/12/18 11:57,,2012/2/13 9:00,福祉避難所,,"<p><img style=""float: right;"" title=""福祉避難所"" src=""./files/01.JPG"" alt=""福祉避難所"" />災害が起きた後、家屋の倒壊などで住めなくなった人は、避難所に行きます。避難所は、家が壊れて生活できなくなった人が避難生活をする場所です。避難所には、いろいろな人が集まります。健常な人だけでなく、高齢者や障がいのある人、妊婦や乳幼児などです。</p>
<p>一般的な避難所に対して「福祉避難所」というものもあります。これは、災害時に介護の必要な高齢者や障がい者などを受け入れる避難施設です。新潟県中越沖地震や能登半島地震で初めて設置されました。現在は、厚生労働省の働きかけにより全国各地で福祉避難所を設置する準備が活発化しています。被災後、災害弱者といわれる高齢者、障がいのある人、妊産婦、乳幼児、病弱者、避難所生活で特別な配慮が必要な人などが安心して過ごせる環境を作ることが大切です。福祉避難所は、老人福祉施設や作業所、特別支援学校などが、施設の安全やスタッフの確保などを確認の上、自治体により指定されます。</p>
<p>3月に起こった東日本大震災では、昼間の災害であったことから、デイサービスに行っていた利用者がそのまま施設に残りその施設で避難生活を始めたこともあったようです。</p>
<p>住む家を失った人が避難所で生活するのか、福祉避難所を利用するのかの判断で困ったら、保健師などに相談するといいです。災害弱者といわれる人でも、地域とのつながりが強い場合などは、福祉避難所を利用せずに避難所で生活するという場合もあるようです。<br />まずは、「福祉避難所」というものを知っておくことが必要です。</p>
<p style=""text-align: right;"">（わかば）</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2014030311003/,防災豆知識,移行,認定NPO法人はままつ子育てネットワークぴっぴ,システム管理者,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2014030311003/files/01.JPG,/var/share/joruri/upload/sys/files/00/00/55/17/00005517/0005517.dat,01.JPG,福祉避難所,,
1482,13028,20,public,,2014/3/3 13:32,2021/8/14 14:58,,2012/2/22 9:00,地震が来たら「三角形」の空間を目指す！,,"<p>揺れが来た瞬間の、とっさの判断と避難場所が生死を分かつ---。<br />「机の下にもぐるのではなく、三角に空いた空間を目指せ！」と説く、アメリカン・レスキュー・チーム・インターナショナル（ＡＲＴI）隊長ダグラス・コップ氏のブログが話題になりました。</p>
<p><img title=""2014030311027_E4B889E8A792E6A899E8AD98.jpg"" src=""./files/2014030311027_E4B889E8A792E6A899E8AD98.jpg"" alt=""2014030311027_E4B889E8A792E6A899E8AD98.jpg"" /></p>
<p>これまでに60か国で875軒の倒壊した建物にもぐりこみ、救命活動した経験があるというコップ氏によると、<br /><strong>「地震の際、最も安全な場所は、三角に空く隙間だ」</strong><br />といいます。<br />「地震のとき、机などの下にもぐるという意識をお持ちの方が多いですが、建物が倒壊した時には、机や車の中に入った場合、ほとんどが圧死しています。大きな家具、タンスやベッド、ソファー等の横の方が安全です。猫や犬は警戒時には、本能で丸くうずくまります。人間も同じように、家具の横でできるだけ小さくうずくまると良いです」<br />何かが倒壊してきても、安定した家具の横にいると三角形に空いた隙間に入ることになり、助かるのです。なるほど、と思いませんか。<br />子どもに対して「地震がきたら、だんご虫（丸くなってうずくまる）！」という呼びかけは、これまでもされてきましたが、それにプラスして「大きな家具の横で」と教えた方が有効かもしれません。<br /><br />他にも<br />「ドアは構造上弱い場所なので、倒壊すると上からつぶされる」<br />「外階段は建物とずれて揺れるので、絶対利用してはいけない」<br />「車に乗っているときに地震が来たら、降りて車体の横でうずくまっていたほうが良い」<br />など、揺れが来た瞬間に「生き延びる」ための実践的な提案が多数されています。</p>
<p>「<strong>三角形の救命スポット</strong>」で検索すると、多数の情報が得られるはずですが、以下のリンクが代表的です。</p>
<ul>
<li><a href=""https://dougcopp.me/"" target=""_blank"">コップ氏本人によるサイト（英文）</a></li>
<li>すでに何人かの人が日本語に翻訳してアップしてくれているサイトもあります。そのひとつ（<a href=""http://blog.drnagao.com/2011/04/post-1478.html"" target=""_blank"">Dr．和の町医者日記</a>）</li>
</ul>
<p><br /><br /><br /><br /></p>
<div style=""text-align: right;"">（ずきんちゃん）</div>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2014030311027/,防災豆知識,移行,認定NPO法人はままつ子育てネットワークぴっぴ,システム管理者,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2014030311027/files/2014030311027_E4B889E8A792E6A899E8AD98.jpg,"/var/share/joruri/upload/sys/files/00/00/55/28/00005528/0005528.dat
/var/share/joruri/upload/sys/files/00/00/55/27/00005527/0005527.dat","2014030311027_E4B889E8A792E6A899E8AD98-thumbnail2.jpg
2014030311027_E4B889E8A792E6A899E8AD98.jpg","2014030311027_E4B889E8A792E6A899E8AD98-thumbnail2.jpg
2014030311027_E4B889E8A792E6A899E8AD98.jpg",,
1485,13031,20,public,,2014/3/3 13:32,2019/4/16 15:57,,2012/3/9 0:00,私たちは忘れない　3.11,,"<p><img src=""./files/2014030311058_311_600_18.jpg"" alt=""311_600_18.jpg"" width=""536"" height=""148"" align=""私たちは忘れない3.11"" /><br />2011年3月11日14時46分、東日本大震災が起きました。あの日から1年となります。<br />私たちは、2万人近い行方不明者と死者を出したこの震災を決して忘れることなく、東北で被害にあわれた方々を末長く応援していきたいと思っております。<br /><br />言葉で表現しても応援とはならないかもしれません。しかし、心の中に東北を思う気持ちがあるからこそ、<br />・同じものを買うなら、東北のものを。<br />・東北に行って観光し、泊まろう。<br />・子どもたちのために寄付をしよう。<br />そんな行動が自然と出てくるものではないでしょうか。<br /><br />1年たった今日、これからも応援していきたいというぴっぴの思いを形として表現をしておきたく、<br />「私たちは忘れない 3.11」というテーマを設定しました。<br />今後も不定期ではありますが、防災ブログで情報提供をしていきますのでよろしくお願いします。<br /><br />私たちは忘れない 3.11<br />東北の今後の復興のためにそれぞれができる形で応援していきましょう。<br /><br /><a href=""http://www.311tohoku.jp/"" target=""_blank""><img src=""./files/2014030311058_10000tsunagari.jpg"" alt=""10000のつながりを311から未来へ"" width=""290"" height=""120"" align="""" /></a><br />未来につながるアクションを。ぴっぴは「1万のつながりを 311から未来へ」に賛同しています。<br /><br />ぴっぴのこれまでの防災に関する活動：<br />私たち、NPO法人はままつ子育てネットワークぴっぴは、2006年より「子どもを守る防災ネットワーク事業」を行い、<br />小さな子どものいる家庭が被災してしまったら？<br />子どもが通学、下校途中で被災してしまったら？<br />など、集団防災訓練では行われていないシーンを想定して、自分の身は自分で守るために防災や減災に向けて知恵を出すこと、被災後はご近所との助け合いがたいせつであり、そのためにもふだんから地域とのつながりを持っておくことなどを啓発しています。<br />ぼうさいぴっぴURL：<a href=""https://npo.hamamatsu-pippi.net/jigyo/bosai/index.html"" target=""_blank"">https://npo.hamamatsu-pippi.net/jigyo/bosai/index.html</a></p>
<p><a href=""/shiritai/blog/bosai/cat/b311/more.html""><img title=""私たちは忘れない3・11"" src=""/_common/themes/joruri/doc/images/311_550bnr.jpg"" alt=""私たちは忘れない3・11"" /></a></p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2014030311058/,忘れない3.11,移行,認定NPO法人はままつ子育てネットワークぴっぴ,システム管理者,"https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2014030311058/files/2014030311058_311_600_18.jpg
https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2014030311058/files/2014030311058_10000tsunagari.jpg
https://www.hamamatsu-pippi.net/_common/themes/joruri/doc/images/311_550bnr.jpg","/var/share/joruri/upload/sys/files/00/00/55/50/00005550/0005550.dat
/var/share/joruri/upload/sys/files/00/00/55/49/00005549/0005549.dat","2014030311058_10000tsunagari.jpg
2014030311058_311_600_18.jpg","2014030311058_10000tsunagari.jpg
2014030311058_311_600_18.jpg",,
1487,13033,20,public,,2014/3/3 13:32,2021/8/14 14:52,,2012/3/19 9:00,「救命」,,"<p>『救命　～東日本大震災、医師たちの奮闘～』</p>
<p><a href=""https://www.amazon.co.jp/gp/product/B07N639SQL/ref=as_li_tl?ie=UTF8&amp;camp=247&amp;creative=1211&amp;creativeASIN=B07N639SQL&amp;linkCode=as2&amp;tag=hamamatsupipp-22&amp;linkId=773d63f73918ea08b7722ebed54d7592"" target=""_blank""><img src=""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&amp;MarketPlace=JP&amp;ASIN=B07N639SQL&amp;ServiceVersion=20070822&amp;ID=AsinImage&amp;WS=1&amp;Format=_SL250_&amp;tag=hamamatsupipp-22"" alt="""" border=""0"" /></a></p>
<p>最近の子どもたちの将来の夢は、カタカナの職業が多くなっているそうです。「サッカー選手」「プロ野球選手」などのスポーツ選手などが昔からの定番のようですが、「パティシエ」「フラワーアレンジメントの先生」「フードコーディネーター」「リフレクソロジスト」「ゲームプランナー」など、さまざま。</p>
<p>そんな中、東日本大震災の救助活動などを見て、自衛官、医師、看護師になりたい子どもたちも増えているようです。</p>
<p>この本は、著者自身が医師でもあり「チームバチスタの栄光」などのメディカル・エンターテイメント・シリーズの小説家でもある海堂尊さんが監修しています。東日本大震災の時、懸命に医療活動を行った医師たちの壮絶な記録です。</p>
<p>自分自身も被災者であり、家族のことも心配でありながらも、医療者として冷静に判断し行動されている様子に感動します。<br />自分が同じ日本人であることに誇りを感じます。そして、自分の子どもにも、（医師や看護師にはなかなか簡単にはなれないと思うので）人のために行動できる人や、人を思いやる気持ちのある人になり、誰かの役に立つような職業についてほしいと思います。</p>
<div style=""text-align: right;"">（わかば）</div>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2014030311072/,本の紹介,移行,認定NPO法人はままつ子育てネットワークぴっぴ,システム管理者,,,,,,
1488,13034,20,public,,2014/3/3 13:32,2018/12/12 9:48,,2012/3/22 8:00,震災1年　防災への課題,,"<p>震災後１年。忘れられないできごとですが、教訓にもさせていただき自分たちも備えていかなければならないと話しながら考えた座談会でした。</p>
<p style=""text-align: right;"">＜hiro＞</p>
<p><img title=""座談会"" src=""./files/01.jpg"" alt=""座談会"" /></p>
<p>＜静岡新聞社編集局調査部許諾済み＞</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2014030311089/,忘れない3.11,移行,認定NPO法人はままつ子育てネットワークぴっぴ,システム管理者,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2014030311089/files/01.jpg,/var/share/joruri/upload/sys/files/00/00/55/62/00005562/0005562.dat,01.jpg,座談会,,
1489,13035,20,public,,2014/3/3 13:32,2014/6/12 16:01,,2012/3/26 9:00,「究極の家」という名の服,,"<p>FINAL HOME＝究極の家、という名前のファッションブランドがあります。<br />「もし、災害や戦争、失業などで家をなくしてしまったとき、ファッションデザイナーである私は、どんな服を提案できるか、またその服は平和なときにはどんな姿をしているのか」<br /> 自身に対してこの問いかけをし、服やアイテムを生み出している日本人デザイナー、津村耕佑さんによるブランドです。<br />日本（原宿）、アメリカ、ヨーロッパにショップ展開しています。<br /><br />どんな製品が売られているのか？<br /><br />たとえば、全身が収納ポケットになっているナイロンコート。<br />「家をなくしてしまったとき、人を最後にプロテクトするのは服になる」<br />このコンセプトのもと考案されており、<br />ポケットに収納できるＴシャツや、<br />ポケットに入れればダウンコートになる圧縮クッションなどが同時に販売されています。<br />寒さをしのぐため、ポケットに新聞紙を詰めれば防寒着になるし、<br />あらかじめ非常食や医療キットを入れて災害時に着れば避難時の衣類になります。<br /><br />カラ―展開も面白く、基本カラーの3色は、「存在を知らせるためのオレンジ」「森に紛れるカーキ」「都会に紛れるブラック」となっています。<br /><br />ファッションと防災といえば意外な切り口に思えるかもしれませんが、<br />すぐれたデザインのものは機能的であり、<br />機能性と防災は切っても切れません。<br />大変おもしろく、根源的なアイデアを形にしたブランドだと言えるのではないでしょうか。<br /><br /><br />「ポケットに収納でき、防寒クッションを兼ねたぬいぐるみ」など、やさしさとユーモアのある製品も販売されていて、防災だからといって殺伐としない良さがあります。<br /><br />興味をもたれた方は、こちらの公式サイトをご覧になってください。<br />◎FINAL HOME<br /><a href=""http://www.finalhome.com/"" target=""_blank"">http://www.finalhome.com/</a><br /><br /></p>
<div style=""text-align: right;"">（ずきんちゃん）</div>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2014030311096/,防災グッズ,移行,認定NPO法人はままつ子育てネットワークぴっぴ,システム管理者,,,,,,
1490,13036,20,public,,2014/3/3 13:32,2016/9/14 14:50,,2010/3/3 7:00,耳の不自由な人が被災したら,,"<p>少し前に（平成22年1月）NHKテレビ「ろうを生きる難聴を生きる」で、聴覚障がいをもつ方の阪神淡路大震災体験について取り上げていました。災害時や被災後は、聴覚に障がいがあるとコミュニケーションが大きな問題となり、それがただちに生命の危機につながります。たとえば、がれきの下になっていて、「誰かいますか？」「大丈夫ですか？」と呼ばれても、それが聞こえないのだから答えることもできません。食事や物資の配給のアナウンスがあっても、聞こえなければ受け取ることもできません。こうした予測される事態以外にも、さまざまな困難が起こるでしょう。</p>
<p>聴覚障がいは、一見したところ不自由さが見えないという点が、周囲から理解や援助を得づらくさせているという問題があります。静岡県聴覚障害者情報センターが発行する「聴覚障害者のための防災マニュアル」では、聴覚障がいの方への指導として「避難所生活では、『聞こえない』ことをまわりに伝えます」「地区の役員や消防団員の指示がわからない時には、遠慮なく聞くことが大切です」とあります。蛍光色の黄色い布に「耳が聞こえません」と書いたゼッケンや、「耳が不自由です　お手数ですが筆記してください」と書いた名札などの写真が例示されています。</p>
<p>ボランティアの中には手話が出来る方や要約筆記のできる方もおられるでしょうが、そんな方たちがすぐに来られるとも限りません。そのため、聴覚障がいのある方には災害持ち出し品として、そうした表示グッズや筆記用品が必要でしょう。同時に、近所や知り合いで聴覚障がいのある方のことは平素から心にとめておき、必要な時に必要なサポートができるようでありたいと思います。</p>
<p style=""text-align: right;"">（ずきんちゃん）</p>",,,https://www.hamamatsu-pippi.net/shiritai/blog/bosai/docs/2014030311102/,防災豆知識,移行,認定NPO法人はままつ子育てネットワークぴっぴ,システム管理者,,,,,,
