name,title,division,category,calendar_state,place,lat,lng,tel,url,fax,add1,add2,add3,add4,add5,add6,add7,add8,add9,add10,addd11,add12,add13,add14,add15,add16,add18,add19,add20,add21,add22
2014021909202 ,伊目幼稚園,細江,公立幼稚園,2,細江町気賀3207-1,34.78737,137.642768,053-523-1197,https://www.city.hamamatsu-szo.ed.jp/ime-k/,,園長名$$鈴木　千香子,教育標準時間$$午前8時20分～午後2時,預かり保育(延長保育）$$なし,満3歳児保育$$なし,休園日$$土・日・祝日、夏・冬・春休み,定員$$50名,入所に必要な認定区分$$1号認定（満3歳以上）,"保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","給食・お弁当$$給食 週4回 / 持参弁当 週1回
アレルギー対応：あり
給食費 281円/食
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","その他の保護者負担額$$【毎月】
PTA会費 教材費 
1,200円程度
【その他】
園服 体操服 クラス帽子  かばん  防災用品  保育用品  保険料","特色$$園舎前には浜名湖が広がり、園舎裏山には白山神社があり四季折々の変化を肌で感じられる豊かな自然環境に恵まれており、遊びの楽しさを五感を通して経験している。
保護者、地域とも大変協力的であり「三世代交流事業」は、伝統的な活動である。
隣接している小学校との連携を図り、様々な交流活動を行っている。",方針$$教育目標を「心豊かでたくましい子」とし、「たっぷり　じっくり　おもいっきり体験」による教育活動の充実を図ることにより、心も体も頭も元気なバランスのとれた子どもの育成を目指している。,"保護者の活動$$PTA役員
ボランティア活動",送迎方法$$保護者による個別送迎,駐車場$$あり,"未就園児対象の行事$$未就園児プレクラス（なかよしランド 年7回程度実施、1日入園1月中旬）
見学・参加出来る行事（運動会・クリスマス会・見学随時）",,,,,
2014021909219 ,中川幼稚園,細江,公立幼稚園,2,細江町中川2418-2,34.80914,137.678454,053-523-1364,https://www.city.hamamatsu-szo.ed.jp/nakagawa-k/,,園長名$$沖村　清美,教育標準時間$$午前8時30分～午後2時,"預かり保育(延長保育）$$【時間帯】
午前7時30分～開園
降園～午後6時30分
【長期休業中の実施】
午前7時30分～午後6時30分
【利用料】
午前7時30分～開園100円
降園～午後4時30分まで150円、以後1時間ごと100円",満3歳児保育$$なし,休園日$$土・日・祝日、夏・冬・春休み,定員$$80名,入所に必要な認定区分$$1号認定（満3歳以上）,"保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","給食・お弁当$$給食 週4回 / 持参弁当 週1回
アレルギー対応：要相談
給食費 281円/食 3,500円/月
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","その他の保護者負担額$$【毎月】
絵本代 PTA会費 教材費 
1,000円～2,000円程度
【その他】
園服 クラス帽子  かばん  防災用品  保育用品  保険料  遠足代","特色$$(1)ＰＴＡのクラブ活動と共催しながら子どもの主体性と感性を磨く保育をしています。隣接小学校との交流も密にしています。
(2)一人一人のニーズに応じた支援をする「発達支援の部屋（たんぽぽの部屋）」を開設しています。育ちに応じた計画的な支援、少人数活動により人とかかわる力や生活力を高めます。子育て相談にも随時応じます。","方針$$【園目標】
「たんぽぽのように明るくたくましく思いやりのある子」
元気・友達・遊び大好きを重点とし、たっぷりと自然と触れ合い、感動体験をため込み思考力を育んでいます。また、豊かな生活体験から自分のことを自分でする力を、友達との遊びからコミュニケーション力や豊かな感性を育てます。","保護者の活動$$PTA役員
ボランティア活動
サークル活動",送迎方法$$保護者による個別送迎,駐車場$$あり,"未就園児対象の行事$$未就園児プレクラス（たんぽぽっこの会、年6回実施）
入園説明会（12月）
一日入園（1月）
園庭開放（保育後随時、たんぽぽっこの会開催時）
見学・参加出来る行事（運動会・見学随時）",,,,,
2014021909226 ,中央幼稚園,細江,公立幼稚園,2,細江町気賀304,34.805901,137.651118,053-523-0135,https://www.city.hamamatsu-szo.ed.jp/chuo-k/,,園長名$$池谷　智晴,教育標準時間$$午前8時50分～午後2時30分,預かり保育(延長保育）$$なし,満3歳児保育$$なし,休園日$$土・日・祝日、夏・冬・春休み,定員$$60名,入所に必要な認定区分$$1号認定（満3歳以上）,"保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","給食・お弁当$$給食 週4回 / 持参弁当 週1回
アレルギー対応：あり
給食費 281円/食 3,500円/月
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198","その他の保護者負担額$$【毎月】
絵本代 PTA会費 教材費 
1,000円～2,000円程度
【その他】
園服 クラス帽子  かばん  防災用品  保育用品  保険料",特色$$自分の好きな遊びや友達との遊びを十分に楽しめるような保育をし、自分らしさを発揮し、人を思いやる気持ちのもてる子を育てています。異年齢交流の育ち合いや人との交流、自然体験・社会体験の充実、花いっぱい絵本いっぱいで心豊かに育つ環境の充実、PTA活動や子育て支援活動の充実を図り、子どもたちの心を豊かにしています。,方針$$教育目標を「おもいやりのある子」とし、自分らしさを発揮し、人を思いやる気持ちのもてる子を重点目標においています。五感による直接体験を通して「かかわり」の充実を図る中で「生きる力と思いやりの心」をはぐくむことを目標とし「元気もりもり（からだ）」「心きらきら（こころ）」「遊びわくわく（あたま）」の3本柱で、共に育ちあう生活づくりをしています。,"保護者の活動$$PTA役員
ボランティア活動",送迎方法$$保護者による個別送迎,駐車場$$PTA借用駐車場あり,"未就園児対象の行事$$未就園児プレクラス（月1回程度実施、1日入園12・1月）
入園説明会（9月）
見学・参加出来る行事（運動会・見学随時）",,,,,
2014021909233 ,高台幼稚園,細江,公立幼稚園,2,細江町中川7172-701,34.794128,137.685312,053-523-0879,https://www.city.hamamatsu-szo.ed.jp/takadai-k/,,園長名$$袴田　佐知子,教育標準時間$$午前8時50分～午後2時30分,預かり保育(延長保育）$$なし,満3歳児保育$$なし,休園日$$土・日・祝日、夏・冬・春休み,定員$$40名,入所に必要な認定区分$$1号認定（満3歳以上）,"保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","給食・お弁当$$給食 週4回 / 持参弁当 週1回
アレルギー対応：要相談
給食費 281円/食 3,500円/月
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","その他の保護者負担額$$【毎月】
絵本代 PTA会費 教材費 
1,000円～2,000円程度
【その他】
園服 クラス帽子  かばん  保育用品  保険料","特色$$☆園生活の主人公は貴方のお子様です。
☆子供が子供らしく生活できる教育環境が揃っています。
　◎公園の遊具かと思うほどの立派な総合遊具
　◎豊富な運動遊具
　◎大きなプール
　◎図書館に負けない絵本が揃う絵本の部屋
　◎四季が感じられる園庭。泥んこ山。うさぎ。
☆保護者の子育ての不安や悩みにも寄り添えるようにしています。また、便りやブログ等でタイムリーに子供の姿を紹介し園教育を見える化しています。","方針$$「未来創造への人づくり」を子供の育ちの視点から考え、全職員が一丸となって一人一人の子供の成長をサポートします。
◎生活に必要な自分のことが自分でできるようにします。
◎好奇心や探求心をもち、積極的にものごとに関われるようにします。
◎友達やものや自然とのかかわりを喜び、大事にする心を育みます。
◎ものごとをよく考え、自分で決められるようにします。
◎考えたことをはっきりと話し、相手の話もしっかり聞けるようにします。
◎試したり、創意工夫したりして表現を面白がり楽しめるようにします。
＊少人数のため、園児全員が着実に育ちの階段を自分の力で登ります。",保護者の活動$$PTA役員,送迎方法$$保護者による個別送迎,駐車場$$あり,"未就園児対象の行事$$未就園児プレクラス（ひまわりっ子の会　5月～3月 月1回程度）
入園説明会（5・6月）
体験入園（12・1月）
見学・参加出来る行事（運動会、入園説明・見学随時）",,,,,
2014021909240 ,引佐幼稚園,引佐,公立幼稚園,2,神宮寺町8-48,34.831408,137.671158,053-542-1933,https://www.city.hamamatsu-szo.ed.jp/inasa-k/,,園長名$$石原　芳江,教育標準時間$$午前8時30分～午後2時,"預かり保育(延長保育）$$【時間帯】
午前7時30分～開園
降園～午後6時30分
【長期休業中の実施】
午前7時30分～午後6時30分
【利用料】
午前7時30分～開園100円
降園～午後4時30分まで150円、以後1時間ごと100円",満3歳児保育$$なし,休園日$$土・日・祝日、夏・冬・春休み,定員$$120名,入所に必要な認定区分$$1号認定（満3歳以上）,"保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","給食・お弁当$$給食 週5回
アレルギー対応：要相談
給食費 264円/食 4,030円/月 
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","その他の保護者負担額$$【年間】
教材費 PTA会費
【その他】
園服 クラス帽子 かばん 保育用品 保険料",特色$$本園は農山村地域で自然に恵まれ地域との連携により、田植え・稲刈り、みかん狩り等、多様な活動体験ができる。近くには市立井伊谷小学校、市立引佐南部中学校もあり連携が取りやすい環境にある。また、井伊谷宮・龍譚寺・城山・図書館など園外保育も充実でき、大きな園舎で園庭は広く、遊びの中で学ぶことができる幼稚園である。,"方針$$徒歩通園を基本としている。
登園は個別登園で、降園は保護者当番制による地区別グループ降園である。集団で歩くことで交通ルールのマナーを身につけられるような指導を幼児交通安全クラブ役員を中心に行っている。","保護者の活動$$PTA役員
ボランティア活動","送迎方法$$集団徒歩通園
保護者による個別送迎",駐車場$$あり,"未就園児対象の行事$$未就園児プレクラス（おひさま広場 年数回 6月頃～）
入園説明会（12月頃）
園庭開放（年数回、水曜日）
見学・参加出来る行事（運動会）",,,,,
2014021909257 ,金指幼稚園,引佐,公立幼稚園,2,引佐町金指862-3,34.822922,137.683015,053-542-2115,https://www.city.hamamatsu-szo.ed.jp/kanasashi-k/,,園長名$$澤田　佳江,教育標準時間$$午前8時30分～午後2時,"預かり保育(延長保育）$$【時間帯】
午前7時30分～開園
降園～午後6時30分
【長期休業中の実施】
午前7時30分～午後6時30分
【利用料】
午前7時30分～開園100円
降園～午後4時30分まで150円、以後1時間ごと100円",満3歳児保育$$なし,休園日$$土・日・祝日、夏・冬・春休み,定員$$20名,入所に必要な認定区分$$1号認定（満3歳以上）,"保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","給食・お弁当$$給食 週5回
アレルギー対応：あり
給食費 264円/食 4,030円/月 
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","その他の保護者負担額$$【毎月】
絵本代 PTA会費 教材費 
1,000円～2,000円程度
【その他】
園服 体操服 クラス帽子 かばん 防災用品 保育用品 保険料","特色$$小高い山の上にあり、四季折々の豊かな自然に恵まれた幼稚園です。身近な動植物に親しみ、大きなプールで泳ぎ、広い園庭で思い切り鬼ごっこをして遊ぶなど、一年を通して元気に楽しく遊びます。子供たちはじっくりと遊ぶ中で、挑戦したり、考えたり、友達と協力したりしながら、生きる力、意欲、自信、感動する心を育んでいきます。
市立金指小学校と連携し、幼小のつながりを大切にしています。また、園外保育では収穫体験や、モリアオガエルの話を聞くことができ、地域の方々に温かく支えられています。",方針$$「豊かな心とたくましい子供の育成」を園目標とし、少人数保育の良さを生かした保育を行っています。個々を大切にし、一人一人の興味、発達をとらえていくことで、自己肯定感を育み、どの子も意欲的で、自信につながる保育を目指します。夢中で遊び、心が動く体験を多く積み重ねていきます。また、他園や地域との交流を深め、大勢の中で思いを伝えたり、協力したりする機会を大切にしていきます。,"保護者の活動$$PTA役員
ボランティア活動
サークル活動",送迎方法$$保護者による個別送迎,駐車場$$あり,"未就園児対象の行事$$未就園児プレクラス（ちびっこランド、5月より年10回実施）
入園説明会（1月頃）
園庭開放（月2回不定期 午前9時30分～11時）
見学・参加出来る行事（運動会・ハロウィン）
※随時見学説明可（要事前連絡）",,,,,
2014021909264 ,奥山幼稚園,引佐,公立幼稚園,2,引佐町奥山1110-1,34.845874,137.629795,053-543-0158,https://www.city.hamamatsu-szo.ed.jp/okuyama-k/,,園長名$$柳瀬　昌世,教育標準時間$$午前8時30分～午後2時,"預かり保育(延長保育）$$【時間帯】
午前7時30分～開園
降園～午後6時30分
【長期休業中の実施】
午前7時30分～午後6時30分
【利用料】
午前7時30分～開園100円
降園～午後4時30分まで150円、以後1時間ごと100円",満3歳児保育$$なし,休園日$$土・日・祝日、夏・冬・春休み,定員$$40名,入所に必要な認定区分$$1号認定（満3歳以上）,"保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","給食・お弁当$$給食 週5回
アレルギー対応：要相談
給食費 4,030円/月（調整月あり）
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","その他の保護者負担額$$【毎月】
PTA会費 教材費 
0～1,000円程度
【入園時】
園服 クラス帽子 かばん 防災用品 保育用品等
16,000円程度
【その他】
進級時保育用品　保険料　4,000円程度　",特色$$園周辺には竜ヶ岩洞や方広寺など地域財産が豊富にあります。自分が生まれ育った「ふるさと奥山」により親しみを感じられる経験を日々の保育の中に取りいれています。,"方針$$・少人数のよさを生かした教育
・地域とのふれ合いを大切にした活動
・幼小連携の重視","保護者の活動$$PTA役員
ボランティア活動
サークル活動",送迎方法$$保護者による個別送迎,"駐車場$$あり
PTA借用駐車場あり","未就園児対象の行事$$未就園児プレクラス（ひよこ教室 1～2か月に1回）
入園説明会（6,7月頃）
一日入園（3回）
園庭開放（1～2か月に1回）
見学・参加出来る行事（運動会）",,,,,
2014021909271 ,伊平幼稚園,引佐,公立幼稚園,2,引佐町伊平778-1,34.864961,137.661167,053-544-0718,https://www.city.hamamatsu-szo.ed.jp/idaira-k/,,園長名$$恩田　かおり,教育標準時間$$午前8時30分～午後2時,"預かり保育(延長保育）$$【時間帯】
午前7時30分～午前8時30分
午後2時～午後6時30分 
【長期休業中の実施】
午前7時30分～午後6時30分 
【利用料】
午前7時30分～午前8時30分
100円
午後2時～午後4時30分
150円 以後1時間ごと100円",満3歳児保育$$なし,休園日$$土・日・祝日、夏・冬・春休み,定員$$20名,入所に必要な認定区分$$1号認定（満3歳以上）,"保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","給食・お弁当$$給食 週5回
アレルギー対応：あり
給食費 264円/食 4,030円/月 
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","その他の保護者負担額$$【毎月】
PTA会費 教材費 
～1,000円程度
【入園時】
体操服 保育用品
20,000円程度
【その他】
園服 クラス帽子  かばん  保育用品  保険料","特色$$地域のみなさんや保護者も協力的で、多くの方に温かく支えられている　自然豊かな地域にある幼稚園です。
みて・ふれて・感じて　ふるさと(伊平・川名）の魅力大発見!を合言葉に、地域環境を生かした体験活動、地域のみなさんとのふれあいを楽しんでいます。",方針$$預かり保育など　働いているお母さん、子育て真っ最中のお母さんはもちろん、御家族みなさんの支援に努めています。,"保護者の活動$$PTA役員
ボランティア活動","送迎方法$$通園バス（一部の地域）
保護者による個別送迎",駐車場$$あり,"未就園児対象の行事$$未就園児プレクラス（ひよこ学級 6～2月、月1回実施）
入園説明会（1月頃）
園庭開放（午前9時30分～11時）
見学・参加出来る行事（運動会・発表会）",,,,,
2014021909288 ,引佐北部みさと幼稚園,引佐,公立幼稚園,2,引佐町田沢432-1,34.89778,137.656321,053-544-0739,https://www.city.hamamatsu-szo.ed.jp/misato-k/,,園長名$$金原　享子,教育標準時間$$午前8時50分～午後2時,"預かり保育(延長保育）$$【時間帯】
午前7時30分～開園
降園～午後6時30分
【長期休業中の実施】
午前7時30分～午後6時30分
【利用料】
午前7時30分～開園100円
降園～午後4時30分まで150円、以後1時間ごと100円",満3歳児保育$$なし,休園日$$土・日・祝日、夏・冬・春休み,定員$$30名,入所に必要な認定区分$$1号認定（満3歳以上）,"保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","給食・お弁当$$給食 週5回
アレルギー対応：要相談
給食費 264円/食 4,030円/月　調整月あり
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","その他の保護者負担額$$【毎月】
PTA会費 教材費
800円程度
【入園時】
園服 体操服 クラス帽子 ヘルメット かばん 保育用品　
15,000円程度
【その他】
行事費 進級時保育用品
6,000円程度","特色$$・小規模園の良さを生かし、一人一人を大切にした保育、仲間の良さを認め合える保育をすることで優しくおもいやりのある子を育てます。
・伝統ある和太鼓の演奏で、幼稚園から地域に元気を発信しています。
・絵本の読み聞かせを通し、素直に感動する子を育てます。
・渋川つつじ、モリアオガエル、久留女木の棚田に住む生物等、恵まれた自然環境を生かした感動体験いっぱいの保育をします。
・地域すべてを保育の場と捉え、地域の文化、自然、人材を取り入れた保育をします。
・隣接する小中一貫校との連携を大切にし、園児、児童、生徒・職員同士の交流を深めながら地域に根ざした幼稚園を目指しています。","方針$$・心も体も元気な子供・豊かに表現する子供・仲良く遊ぶ子供の育成に努め、心の豊かな子供を目指す。
・学年の発達に合わせ、3歳児は教師と一緒に過ごすことを楽しみ、ありのままの自分を出して遊ぶ。４歳児は気の合う友達と思いを伝え合いながら遊ぶ。５歳児は自分の目標や共通の目的に向かって、意欲的に取り組み、満足感や充実感を味わえるようにしていく。そのために教師は幼児理解に努め、家庭との連携を密にし、地域とのつながりを大切にしていく。
・保護者や地域から信頼される幼稚園、必要とされる幼稚園を目指し、幼児期の教育の重要性を発信していく。","保護者の活動$$PTA役員
ボランティア活動","送迎方法$$通園バス（一部の地域）
保護者による個別送迎","駐車場$$あり
近隣駐車場あり","未就園児対象の行事$$未就園児プレクラス（ひよこ学級、年10回実施）
入園説明会（1月中旬）
見学・参加出来る行事（運動会、発表会、一日入園）",,,,,
2014021909295 ,尾奈幼稚園,三ヶ日,公立幼稚園,2,三ヶ日町下尾奈1461-1,34.784841,137.538073,053-524-0011,https://www.city.hamamatsu-szo.ed.jp/ona-k/,,園長名$$吉田　久美,教育標準時間$$午前9時～午後2時,"預かり保育(延長保育）$$【時間帯】
降園～午後4時30分
【長期休業中の実施】
なし
【利用料】
降園～午後4時30分まで150円",満3歳児保育$$なし,休園日$$土・日・祝日、夏・冬・春休み,定員$$50名,入所に必要な認定区分$$1号認定（満3歳以上）,"保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","給食・お弁当$$給食 週5回
アレルギー対応：要相談
給食費 281円/食
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","その他の保護者負担額$$【毎月】
PTA会費 おやつ代
～1,000円程度
【その他】
園服 クラス帽子  かばん  防災用品  保育用品  保険料  遠足代 写真代","特色$$・園舎は高台に位置し、みかん畑や山々、湖が見渡せる自然豊かな環境の中にあります。
・友達と一緒にたっぷり、ゆっくり、思い切り遊ぶ時間を大切にしています。
・異年齢児や小学生・未就園児・地域の高齢者・他の幼稚園児と交流し、人とかかわる機会を多く取り入れています。また、園や地域（ふるさと）の自然にふれ、豊かな体験ができるようにしています。","方針$$経営目標「一人一人のよさや個性を大切にした温かみのある幼稚園」のもと、「笑顔、やる気、やさしさいっぱい尾奈の子」を教育目標として保育に取り組んでいます。
生活、遊び、活動、行事など、子供が主体的にかかわり、やりたいこと（思い）が実現できるよう援助していきます。","保護者の活動$$PTA役員
ボランティア活動",送迎方法$$保護者による個別送迎,駐車場$$あり,"未就園児対象の行事$$未就園児プレクラス（なかよし会　6月頃から、年7回実施）
入園説明会（1月頃）
園庭開放（6月より毎週木曜日 午前）
見学・参加出来る行事（運動会）",,,,,
2014021909301 ,大崎幼稚園,三ヶ日,公立幼稚園,2,三ヶ日町大崎1665-20,34.772388,137.563498,053-526-0517,https://www.city.hamamatsu-szo.ed.jp/osaki-k/,,園長名$$加藤　康代,教育標準時間$$午前9時～午後2時,"預かり保育(延長保育）$$【時間帯】
降園～午後4時30分
【長期休業中の実施】
なし
【利用料】
降園～午後4時30分まで150円",満3歳児保育$$なし,休園日$$土・日・祝日、夏・冬・春休み,定員$$40名,入所に必要な認定区分$$1号認定（満3歳以上）,"保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","給食・お弁当$$給食 週5回
アレルギー対応：要相談
給食費 281円/食
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","その他の保護者負担額$$【毎月】
PTA会費 おやつ代
～1,000円程度
【その他】
園服 クラス帽子  かばん  防災用品  保育用品  保険料  遠足代 写真代","特色$$・浜名湖に囲まれた地域で、自然に恵まれている。夏は大崎海岸に出掛けたり、秋や冬は裏のお宮やたんぼで自然に十分触れて遊ぶことができる。また、自治会のご厚意で体育館やグラウンドも自由に使わせてもらっている。
・地域の人は温かく協力的である。
・園児は明るく元気がある。保護者も協力的である。","方針$$・やさしさ、かしこさ、たくましさを兼ね備えたすこやかな子どもの育成を目指し、一人一人を大切にした保育を進める。
・園児の遊びを大切にし、毎日の生活を通し「幼児期に育てたい姿」が身につくようにする。
・園内外の自然に十分に触れ感性豊かな子を育てる。","保護者の活動$$PTA役員
ボランティア活動",送迎方法$$保護者による個別送迎,駐車場$$あり,"未就園児対象の行事$$未就園児プレクラス（なかよし会 6月より7回程度実施）
入園説明会（1月頃）
園庭開放（5月より毎週木曜日 午前）
見学・参加出来る行事（運動会）",,,,,
2014021909318 ,平山幼稚園,三ヶ日,公立幼稚園,2,三ヶ日町平山223-1,34.825452,137.536941,053-524-0608,https://www.city.hamamatsu-szo.ed.jp/hirayama-k/,,園長名$$松枝　綾乃,教育標準時間$$午前9時～午後2時,"預かり保育(延長保育）$$【時間帯】
降園～午後4時30分
【長期休業中の実施】
なし
【利用料】
降園～午後4時30分まで150円",満3歳児保育$$なし,休園日$$土・日・祝日、夏・冬・春休み,定員$$30名,入所に必要な認定区分$$1号認定（満3歳以上）,"保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","給食・お弁当$$給食 週5回
アレルギー対応：要相談
給食費 281円/食
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","その他の保護者負担額$$【毎月】
PTA会費 おやつ代
～1,000円程度
【その他】
園服 クラス帽子  かばん  防災用品  保育用品  保険料",特色$$隣接する小学校、町内公立幼稚園、未就園児との交流や、地域の福祉施設や公共施設との交流など幅広い交流活動を通し、人とのかかわりの大切さ、生きていくうえの知恵を学んでいます。,方針$$園や地域の特色を生かし、幼児の可能性と生きる力を育む保育の充実に努め、保護者・地域から信頼される園づくりを進めます。,"保護者の活動$$PTA役員
ボランティア活動",送迎方法$$保護者による個別送迎,駐車場$$なし,"未就園児対象の行事$$未就園児プレクラス（なかよし会 6月頃から年7回）
入園説明会（1月下旬）
園庭開放（5月より毎週木曜日午前）
見学・参加出来る行事（運動会）",,,,,
2014021909325 ,小松幼稚園,浜名,公立幼稚園,2,小松2400,34.788791,137.77183,053-586-2002,https://www.city.hamamatsu-szo.ed.jp/komatsu-k/,,園長名$$長屋　立子,教育標準時間$$午前8時50分～午後2時30分,預かり保育(延長保育）$$なし,満3歳児保育$$なし,休園日$$土・日・祝日、夏・冬・春休み,定員$$110名,入所に必要な認定区分$$1号認定（満3歳以上）,"保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","給食・お弁当$$給食（外注昼食） 週3回 / 持参弁当 週2回
アレルギー対応：要相談
給食費 250円/食・348円/食
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","その他の保護者負担額$$【毎月】
絵本代 PTA会費 教材費 振込手数料
1,000円～2,000円程度
【その他】
体操服 クラス帽子  かばん  防災用品  保育用品  保険料  写真代 遠足代","特色$$・小松幼稚園は、栴檀をはじめ、いろいろな木々に囲まれ、四季折々の花が花壇を埋め尽くす自然豊かな幼稚園です。
・遊びを中心とした保育で、生きる力の素地を育みます。また、国際色も豊かで、『みんなちがって　みんないい』の人とのかかわりを大切にしています。","方針$$“園目標”　＜心豊かな子＞
「思いやりと意欲を育み、みんながつながる笑顔いっぱいの幼稚園」を目指して、
・愛情と信頼関係を基盤に一人ひとりの子どもの良さを大切にし、安心して自己発揮できるようにします。
・恵まれた自然環境や地域、保護者、小学校、近隣の園と連携して保育を進めます。
・心身の発達を促す魅力ある環境を工夫します。",保護者の活動$$PTA役員,"送迎方法$$集団徒歩通園
保護者による個別送迎",駐車場$$あり,"未就園児対象の行事$$未就園児プレクラス（年10回）
*新型コロナウイルスの感染拡大によっては、変更があります。
入園説明会（2月頃）
園庭開放",,,,,
2014021909332 ,平口幼稚園,浜名,公立幼稚園,2,平口2583,34.793855,137.767287,053-586-2463,https://www.city.hamamatsu-szo.ed.jp/hirakuchi-k/,,園長名$$刑部　恵,教育標準時間$$午前8時50分～午後2時30分,預かり保育(延長保育）$$なし,満3歳児保育$$なし,休園日$$土・日・祝日、夏・冬・春休み,定員$$60名,入所に必要な認定区分$$1号認定（満3歳以上）,"保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","給食・お弁当$$給食（外注昼食） 週3回 / 持参弁当 週2回
アレルギー対応：要相談
給食費 240円～358円/食
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","その他の保護者負担額$$【毎月】
絵本代 PTA会費 教材費 アルバム代
1,000円～2,000円程度
【その他】
園服 クラス帽子  かばん  防災用品  保育用品  保険料","特色$$・少人数の良さを活かし、子ども一人一人を丁寧に見ることが出来る良さがある。
・地域の自然を活かした保育をしている。
・地域の方の協力を得て、畑での栽培、収穫などが出来、季節に応じた体験が出来る。また、和菓子作りやピアノ演奏など地域の方が行ってくださり、感性豊かな子を育成している。","方針$$＜基本方針＞
・学校教育法・教育要領及び県・市の重点に基づき、園経営に努める。
・幼児の健やかな発達を願い、園・家庭・地域と連携した開かれた園づくりをめざす。
・子どもや保護者に信頼される教師となるように、日々、専門的知識習得の研修に努める。
＜教育課題＞
・自ら判断し、行動する子を育てる。
・自然・生活・人との交流などの感動体験を通し、思いを表現できる子を育てる。
・地域を愛し、地域の人に感謝の気持ちのもてる子を育てる。
・基本的な生活習慣を身に付け、自分のことが自分でできる子を育てる。","保護者の活動$$PTA役員
ボランティア活動","送迎方法$$集団徒歩通園
保護者による個別送迎",駐車場$$あり,"未就園児対象の行事$$未就園児プレクラス（6月～2月、年間10回実施）
入園説明会（2月頃）
見学・参加出来る行事（夏祭り、運動会、幼稚園公開）",,,,,
